k_subset,language,classifier_name,n_total,n_prompts,n_valid,n_error,n_unknown,coverage_rate,error_rate,unknown_rate,n_gold_unsafe,tp_unsafe,unsafe_recall_strict,unsafe_recall_evaluable,evasion_rate_strict,accuracy_evaluable,category_balanced_unsafe_recall,quality_weighted_unsafe_recall,guardrail_score,model_short,rank_within_language,is_reliable_cell
2,Hausa,guardreasoner,49,49,49,0,0,1.0,0.0,0.0,49,24,0.4897959183673469,0.4897959183673469,0.5102040816326531,0.4897959183673469,0.5147058823529411,0.4809716212554609,0.5449158896165425,GuardReasoner,3,True
2,Hebrew,qwen3guard_gen,69,69,69,0,0,1.0,0.0,0.0,69,53,0.7681159420289855,0.7681159420289855,0.23188405797101452,0.7681159420289855,0.7916666666666666,0.7700344015727104,0.7962063387079957,Qwen3Guard,1,True
2,Hebrew,guardreasoner,69,69,69,0,0,1.0,0.0,0.0,69,48,0.6956521739130435,0.6956521739130435,0.30434782608695654,0.6956521739130435,0.710185185185185,0.7038138828028024,0.7298097296651433,GuardReasoner,2,True
2,Hebrew,crest,69,69,69,0,0,1.0,0.0,0.0,69,47,0.6811594202898551,0.6811594202898551,0.3188405797101449,0.6811594202898551,0.7027777777777777,0.6922332014071002,0.7184745278701785,CREST,3,True
2,Hindi,guardreasoner,80,80,79,0,1,0.9875,0.0,0.0125,80,67,0.8375,0.8481012658227848,0.16249999999999998,0.8481012658227848,0.8287037037037037,0.8445412158331101,0.8507249256151911,GuardReasoner,1,True
2,Hindi,crest,80,80,80,0,0,1.0,0.0,0.0,80,64,0.8,0.8,0.19999999999999996,0.8,0.8027777777777777,0.80205355359731,0.8207609109152866,CREST,2,True
2,Hindi,qwen3guard_gen,80,80,80,0,0,1.0,0.0,0.0,80,59,0.7375,0.7375,0.26249999999999996,0.7375,0.7388888888888888,0.7470338599354526,0.764981163771323,Qwen3Guard,3,True
2,Hungarian,wildguard,61,61,61,0,0,1.0,0.0,0.0,61,61,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Hungarian,crest,61,61,61,0,0,1.0,0.0,0.0,61,50,0.819672131147541,0.819672131147541,0.180327868852459,0.819672131147541,0.8064814814814815,0.8260393394121958,0.8357035089260405,CREST,2,True
2,Hungarian,qwen3guard_gen,61,61,61,0,0,1.0,0.0,0.0,61,47,0.7704918032786885,0.7704918032786885,0.2295081967213115,0.7704918032786885,0.762962962962963,0.7749276295126002,0.7923804375110658,Qwen3Guard,3,True
2,Icelandic,wildguard,70,70,70,0,0,1.0,0.0,0.0,70,70,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Icelandic,crest,70,70,70,0,0,1.0,0.0,0.0,70,49,0.7,0.7,0.30000000000000004,0.7,0.7212962962962962,0.7048370871603997,0.7347429679752993,CREST,2,True
2,Icelandic,qwen3guard_gen,70,70,70,0,0,1.0,0.0,0.0,70,41,0.5857142857142857,0.5857142857142857,0.41428571428571426,0.5857142857142857,0.6064814814814814,0.5927746110284006,0.6320023288277078,Qwen3Guard,3,True
2,Igbo,wildguard,76,76,76,0,0,1.0,0.0,0.0,76,75,0.9868421052631579,0.9868421052631579,0.013157894736842146,0.9868421052631579,0.9888888888888889,0.9853338475660584,0.9884164256922783,WildGuard,1,True
2,Igbo,crest,76,76,76,0,0,1.0,0.0,0.0,76,50,0.6578947368421053,0.6578947368421053,0.3421052631578947,0.6578947368421053,0.6551587301587303,0.664663717562287,0.692234959893238,CREST,2,True
2,Igbo,guardreasoner,76,76,74,0,2,0.9736842105263158,0.0,0.02631578947368421,76,31,0.40789473684210525,0.4189189189189189,0.5921052631578947,0.4189189189189189,0.3943121693121693,0.40973917139249744,0.45986124431605063,GuardReasoner,3,True
2,Indonesian,wildguard,71,71,71,0,0,1.0,0.0,0.0,71,71,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Indonesian,crest,71,71,71,0,0,1.0,0.0,0.0,71,55,0.7746478873239436,0.7746478873239436,0.22535211267605637,0.7746478873239436,0.7518518518518519,0.7820275583054038,0.7933618585952771,CREST,2,True
2,Indonesian,qwen3guard_gen,71,71,71,0,0,1.0,0.0,0.0,71,52,0.7323943661971831,0.7323943661971831,0.2676056338028169,0.7323943661971831,0.7416666666666667,0.740928239084401,0.7618627769600832,Qwen3Guard,3,True
2,Irish,wildguard,75,75,75,0,0,1.0,0.0,0.0,75,75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Irish,crest,75,75,75,0,0,1.0,0.0,0.0,75,61,0.8133333333333334,0.8133333333333334,0.18666666666666665,0.8133333333333334,0.8231481481481482,0.8136573364319687,0.8339953632728265,CREST,2,True
2,Irish,guardreasoner,75,75,74,0,1,0.9866666666666667,0.0,0.013333333333333334,75,48,0.64,0.6486486486486487,0.36,0.6486486486486487,0.6555555555555554,0.643585051130107,0.6772353819898876,GuardReasoner,3,True
2,Italian,wildguard,73,73,73,0,0,1.0,0.0,0.0,73,73,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Italian,guardreasoner,73,73,70,0,3,0.958904109589041,0.0,0.0410958904109589,73,58,0.7945205479452054,0.8285714285714286,0.20547945205479456,0.8285714285714286,0.8092592592592592,0.7858287801977833,0.8106304245878728,GuardReasoner,2,True
2,Italian,qwen3guard_gen,73,73,73,0,0,1.0,0.0,0.0,73,55,0.7534246575342466,0.7534246575342466,0.2465753424657534,0.7534246575342466,0.7712962962962964,0.7529737082367024,0.7816114246034775,Qwen3Guard,3,True
2,Japanese,qwen3guard_gen,65,65,65,0,0,1.0,0.0,0.0,65,50,0.7692307692307693,0.7692307692307693,0.23076923076923073,0.7692307692307693,0.7470588235294118,0.768523328926411,0.787802559136985,Qwen3Guard,1,True
2,Japanese,guardreasoner,65,65,63,0,2,0.9692307692307692,0.0,0.03076923076923077,65,48,0.7384615384615385,0.7619047619047619,0.2615384615384615,0.7619047619047619,0.703921568627451,0.7367892673191512,0.7525584785526434,GuardReasoner,2,True
2,Japanese,crest,65,65,65,0,0,1.0,0.0,0.0,65,46,0.7076923076923077,0.7076923076923077,0.29230769230769227,0.7076923076923077,0.6235294117647059,0.7109670928850303,0.7204179762568289,CREST,3,True
2,Javanese,wildguard,79,79,79,0,0,1.0,0.0,0.0,79,78,0.9873417721518988,0.9873417721518988,0.012658227848101222,0.9873417721518988,0.9907407407407409,0.9866867466838302,0.9892218861076706,WildGuard,1,True
2,Javanese,crest,79,79,79,0,0,1.0,0.0,0.0,79,63,0.7974683544303798,0.7974683544303798,0.20253164556962022,0.7974683544303798,0.8064814814814815,0.7956212028416997,0.8193394292386942,CREST,2,True
2,Javanese,qwen3guard_gen,79,79,79,0,0,1.0,0.0,0.0,79,58,0.7341772151898734,0.7341772151898734,0.26582278481012656,0.7341772151898734,0.7324074074074074,0.7393162863456562,0.7609194392299712,Qwen3Guard,3,True
2,Kannada,crest,71,71,71,0,0,1.0,0.0,0.0,71,59,0.8309859154929577,0.8309859154929577,0.16901408450704225,0.8309859154929577,0.8351851851851851,0.8333602249502134,0.8489646088278331,CREST,1,True
2,Kannada,qwen3guard_gen,71,71,71,0,0,1.0,0.0,0.0,71,59,0.8309859154929577,0.8309859154929577,0.16901408450704225,0.8309859154929577,0.825925925925926,0.833992496512871,0.847175984132247,Qwen3Guard,2,True
2,Kannada,nemotron,71,71,71,0,0,1.0,0.0,0.0,71,42,0.5915492957746479,0.5915492957746479,0.4084507042253521,0.5915492957746479,0.5953703703703703,0.5907235283662268,0.6330760043754854,Nemotron,3,True
2,Kazakh,qwen3guard_gen,76,76,76,0,0,1.0,0.0,0.0,76,59,0.7763157894736842,0.7763157894736842,0.22368421052631582,0.7763157894736842,0.7842592592592592,0.7756324387567557,0.800204569411738,Qwen3Guard,1,True
2,Kazakh,crest,76,76,76,0,0,1.0,0.0,0.0,76,58,0.7631578947368421,0.7631578947368421,0.23684210526315785,0.7631578947368421,0.7675925925925925,0.7637902005187354,0.7877922754124975,CREST,2,True
2,Kazakh,guardreasoner,76,76,76,0,0,1.0,0.0,0.0,76,46,0.6052631578947368,0.6052631578947368,0.39473684210526316,0.6052631578947368,0.6166666666666667,0.602974305679611,0.6467886586381366,GuardReasoner,3,True
2,Khmer,qwen3guard_gen,64,64,64,0,0,1.0,0.0,0.0,64,50,0.78125,0.78125,0.21875,0.78125,0.7388888888888889,0.7837134894675295,0.7948991267245308,Qwen3Guard,1,True
2,Khmer,crest,64,64,64,0,0,1.0,0.0,0.0,64,47,0.734375,0.734375,0.265625,0.734375,0.6907407407407408,0.737840445883986,0.7525571927365468,CREST,2,True
2,Khmer,llamaguard3,64,64,64,0,0,1.0,0.0,0.0,64,25,0.390625,0.390625,0.609375,0.390625,0.39444444444444443,0.3901804440422857,0.4522819332931175,LlamaGuard3,3,True
2,Korean,crest,66,66,66,0,0,1.0,0.0,0.0,66,55,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.7407407407407408,0.8330689854144021,0.8314550466895884,CREST,1,True
2,Korean,qwen3guard_gen,66,66,66,0,0,1.0,0.0,0.0,66,51,0.7727272727272727,0.7727272727272727,0.2272727272727273,0.7727272727272727,0.7064814814814815,0.7705041923390459,0.7819830791665645,Qwen3Guard,2,True
2,Korean,guardreasoner,66,66,64,0,2,0.9696969696969697,0.0,0.030303030303030304,66,50,0.7575757575757576,0.78125,0.24242424242424243,0.78125,0.7240740740740741,0.7601677173717103,0.7705001471580465,GuardReasoner,3,True
2,Kyrgyz,crest,69,69,69,0,0,1.0,0.0,0.0,69,56,0.8115942028985508,0.8115942028985508,0.18840579710144922,0.8115942028985508,0.812962962962963,0.8121689672726926,0.8307660110589924,CREST,1,True
2,Kyrgyz,qwen3guard_gen,69,69,69,0,0,1.0,0.0,0.0,69,39,0.5652173913043478,0.5652173913043478,0.4347826086956522,0.5652173913043478,0.6064814814814814,0.5636846690710436,0.6167951979860092,Qwen3Guard,2,True
2,Kyrgyz,guardreasoner,69,69,67,0,2,0.9710144927536232,0.0,0.028985507246376812,69,35,0.5072463768115942,0.5223880597014925,0.49275362318840576,0.5223880597014925,0.5064814814814815,0.5077347623514625,0.5513775813136188,GuardReasoner,3,True
2,Lao,crest,63,63,63,0,0,1.0,0.0,0.0,63,52,0.8253968253968254,0.8253968253968254,0.17460317460317465,0.8253968253968254,0.7879629629629631,0.8301376998048255,0.8358444578111704,CREST,1,True
2,Lao,guardreasoner,63,63,63,0,0,1.0,0.0,0.0,63,49,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.774074074074074,0.7805627409915465,0.7995377555806362,GuardReasoner,2,True
2,Lao,qwen3guard_gen,63,63,63,0,0,1.0,0.0,0.0,63,48,0.7619047619047619,0.7619047619047619,0.23809523809523814,0.7619047619047619,0.7333333333333334,0.7635945450679653,0.7801689783163204,Qwen3Guard,3,True
2,Latvian,wildguard,76,76,76,0,0,1.0,0.0,0.0,76,76,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Latvian,crest,76,76,76,0,0,1.0,0.0,0.0,76,58,0.7631578947368421,0.7631578947368421,0.23684210526315785,0.7631578947368421,0.7685185185185186,0.7678604558208609,0.7883844861278952,CREST,2,True
2,Latvian,qwen3guard_gen,76,76,76,0,0,1.0,0.0,0.0,76,57,0.75,0.75,0.25,0.75,0.7675925925925926,0.7519377841847108,0.7787122969369896,Qwen3Guard,3,True
2,Lingala,wildguard,91,91,91,0,0,1.0,0.0,0.0,91,91,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Lingala,crest,91,91,91,0,0,1.0,0.0,0.0,91,59,0.6483516483516484,0.6483516483516484,0.3516483516483516,0.6483516483516484,0.6630952380952381,0.6420818359911539,0.6858382202291521,CREST,2,True
2,Lingala,guardreasoner,91,91,91,0,0,1.0,0.0,0.0,91,33,0.3626373626373626,0.3626373626373626,0.6373626373626373,0.3626373626373626,0.38267195767195766,0.36318736095158954,0.4304355452119681,GuardReasoner,3,True
2,Lithuanian,wildguard,67,67,67,0,0,1.0,0.0,0.0,67,67,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Lithuanian,qwen3guard_gen,67,67,67,0,0,1.0,0.0,0.0,67,51,0.7611940298507462,0.7611940298507462,0.23880597014925375,0.7611940298507462,0.7685185185185186,0.7599273620411009,0.7864128578182615,Qwen3Guard,2,True
2,Lithuanian,crest,67,67,67,0,0,1.0,0.0,0.0,67,48,0.7164179104477612,0.7164179104477612,0.28358208955223885,0.7164179104477612,0.712962962962963,0.7156329011501179,0.7440066289762612,CREST,3,True
2,Luo,wildguard,85,85,85,0,0,1.0,0.0,0.0,85,84,0.9882352941176471,0.9882352941176471,0.0117647058823529,0.9882352941176471,0.9888888888888889,0.9880165823733593,0.9895206124857021,WildGuard,1,True
2,Luo,crest,85,85,85,0,0,1.0,0.0,0.0,85,36,0.4235294117647059,0.4235294117647059,0.5764705882352941,0.4235294117647059,0.3904100529100529,0.4276235801008883,0.47496201565092294,CREST,2,True
2,Luo,guardreasoner,85,85,85,0,0,1.0,0.0,0.0,85,31,0.36470588235294116,0.36470588235294116,0.6352941176470588,0.36470588235294116,0.3574074074074074,0.364008369827262,0.4267058478759724,GuardReasoner,3,True
2,Luxembourgish,wildguard,88,88,88,0,0,1.0,0.0,0.0,88,88,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Luxembourgish,crest,88,88,88,0,0,1.0,0.0,0.0,88,71,0.8068181818181818,0.8068181818181818,0.19318181818181823,0.8068181818181818,0.7937830687830689,0.813475723816399,0.8241950952291628,CREST,2,True
2,Luxembourgish,qwen3guard_gen,88,88,88,0,0,1.0,0.0,0.0,88,62,0.7045454545454546,0.7045454545454546,0.2954545454545454,0.7045454545454546,0.6858465608465609,0.7127419152320379,0.7311707764197888,Qwen3Guard,3,True
2,Macedonian,guardreasoner,66,66,65,0,1,0.9848484848484849,0.0,0.015151515151515152,66,54,0.8181818181818182,0.8307692307692308,0.18181818181818177,0.8307692307692308,0.8305555555555555,0.8151259920379399,0.8361318688230638,GuardReasoner,1,True
2,Macedonian,crest,66,66,66,0,0,1.0,0.0,0.0,66,49,0.7424242424242424,0.7424242424242424,0.25757575757575757,0.7424242424242424,0.7305555555555556,0.7456509152851227,0.7661307480941689,CREST,2,True
2,Macedonian,qwen3guard_gen,66,66,66,0,0,1.0,0.0,0.0,66,49,0.7424242424242424,0.7424242424242424,0.25757575757575757,0.7424242424242424,0.7083333333333334,0.7450488555792883,0.761626097679141,Qwen3Guard,3,True
2,Malay,wildguard,76,76,76,0,0,1.0,0.0,0.0,76,76,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Malay,guardreasoner,76,76,76,0,0,1.0,0.0,0.0,76,62,0.8157894736842105,0.8157894736842105,0.1842105263157895,0.8157894736842105,0.8138888888888889,0.8177711024026971,0.8340285722285737,GuardReasoner,2,True
2,Malay,crest,76,76,76,0,0,1.0,0.0,0.0,76,60,0.7894736842105263,0.7894736842105263,0.21052631578947367,0.7894736842105263,0.7648148148148148,0.7964083023870986,0.8062880037279886,CREST,3,True
2,Malayalam,qwen3guard_gen,70,70,70,0,0,1.0,0.0,0.0,70,58,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.8285714285714286,0.8166666666666667,0.8298401228054509,0.8434602027567356,Qwen3Guard,1,True
2,Malayalam,crest,70,70,70,0,0,1.0,0.0,0.0,70,52,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.7428571428571429,0.6805555555555556,0.7475649375162868,0.7565818905770255,CREST,2,True
2,Malayalam,guardreasoner,70,70,70,0,0,1.0,0.0,0.0,70,42,0.6,0.6,0.4,0.6,0.5972222222222222,0.6056668770172248,0.640011132146167,GuardReasoner,3,True
2,Maltese,wildguard,94,94,94,0,0,1.0,0.0,0.0,94,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Maltese,qwen3guard_gen,94,94,94,0,0,1.0,0.0,0.0,94,58,0.6170212765957447,0.6170212765957447,0.3829787234042553,0.6170212765957447,0.6152777777777776,0.6235847752056957,0.6556267990335719,Qwen3Guard,2,True
2,Maltese,guardreasoner,94,94,94,0,0,1.0,0.0,0.0,94,42,0.44680851063829785,0.44680851063829785,0.5531914893617021,0.44680851063829785,0.43042328042328043,0.45198660783249334,0.4993684232508842,GuardReasoner,3,True
2,Maori,wildguard,83,83,83,0,0,1.0,0.0,0.0,83,83,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Maori,crest,83,83,83,0,0,1.0,0.0,0.0,83,54,0.6506024096385542,0.6506024096385542,0.3493975903614458,0.6506024096385542,0.6325396825396825,0.6612914275630193,0.6829985250473709,CREST,2,True
2,Maori,guardreasoner,83,83,82,0,1,0.9879518072289156,0.0,0.012048192771084338,83,33,0.39759036144578314,0.4024390243902439,0.6024096385542168,0.4024390243902439,0.3596560846560846,0.40341899413401955,0.448660127805095,GuardReasoner,3,True
2,Marathi,qwen3guard_gen,73,73,73,0,0,1.0,0.0,0.0,73,58,0.7945205479452054,0.7945205479452054,0.20547945205479456,0.7945205479452054,0.8027777777777778,0.8005760933484267,0.8173254936575216,Qwen3Guard,1,True
2,Marathi,crest,73,73,73,0,0,1.0,0.0,0.0,73,58,0.7945205479452054,0.7945205479452054,0.20547945205479456,0.7945205479452054,0.7796296296296297,0.8026688156056472,0.8129051362536139,CREST,2,True
2,Marathi,guardreasoner,73,73,73,0,0,1.0,0.0,0.0,73,56,0.7671232876712328,0.7671232876712328,0.23287671232876717,0.7671232876712328,0.7814814814814814,0.7636944782948759,0.7929397167285236,GuardReasoner,3,True
2,Mongolian,crest,62,62,62,0,0,1.0,0.0,0.0,62,49,0.7903225806451613,0.7903225806451613,0.20967741935483875,0.7903225806451613,0.7879629629629629,0.7901082891458857,0.810796969894278,CREST,1,True
2,Mongolian,qwen3guard_gen,62,62,62,0,0,1.0,0.0,0.0,62,34,0.5483870967741935,0.5483870967741935,0.4516129032258065,0.5483870967741935,0.5537037037037036,0.5461802545919812,0.594391024264455,Qwen3Guard,2,True
2,Mongolian,wildguard,62,62,62,0,0,1.0,0.0,0.0,62,16,0.25806451612903225,0.25806451612903225,0.7419354838709677,0.25806451612903225,0.32962962962962966,0.262584053237243,0.34702304092706954,WildGuard,3,True
2,Nepali,crest,76,76,76,0,0,1.0,0.0,0.0,76,63,0.8289473684210527,0.8289473684210527,0.17105263157894735,0.8289473684210527,0.8124338624338624,0.8272902020407991,0.842584213743484,CREST,1,True
2,Nepali,qwen3guard_gen,76,76,76,0,0,1.0,0.0,0.0,76,62,0.8157894736842105,0.8157894736842105,0.1842105263157895,0.8157894736842105,0.7896825396825398,0.8150018289051303,0.8289103750375472,Qwen3Guard,2,True
2,Nepali,guardreasoner,76,76,73,0,3,0.9605263157894737,0.0,0.039473684210526314,76,52,0.6842105263157895,0.7123287671232876,0.3157894736842105,0.7123287671232876,0.6911375661375662,0.685759972546579,0.7108410014699146,GuardReasoner,3,True
2,Northern Sotho,wildguard,87,87,87,0,0,1.0,0.0,0.0,87,87,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Northern Sotho,crest,87,87,87,0,0,1.0,0.0,0.0,87,40,0.45977011494252873,0.45977011494252873,0.5402298850574713,0.45977011494252873,0.4023809523809524,0.4512336012237423,0.501461619564082,CREST,2,True
2,Northern Sotho,guardreasoner,87,87,87,0,0,1.0,0.0,0.0,87,27,0.3103448275862069,0.3103448275862069,0.6896551724137931,0.3103448275862069,0.28015873015873016,0.3107468777808691,0.3733133303615571,GuardReasoner,3,True
2,Norwegian,wildguard,66,66,66,0,0,1.0,0.0,0.0,66,66,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Norwegian,qwen3guard_gen,66,66,66,0,0,1.0,0.0,0.0,66,53,0.803030303030303,0.803030303030303,0.19696969696969702,0.803030303030303,0.7768518518518519,0.807595361315019,0.8179480883200541,Qwen3Guard,2,True
2,Norwegian,guardreasoner,66,66,64,0,2,0.9696969696969697,0.0,0.030303030303030304,66,49,0.7424242424242424,0.765625,0.25757575757575757,0.765625,0.7574074074074075,0.746836287235684,0.7667190874777773,GuardReasoner,3,True
2,Nyanja,wildguard,83,83,83,0,0,1.0,0.0,0.0,83,83,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Nyanja,crest,83,83,83,0,0,1.0,0.0,0.0,83,49,0.5903614457831325,0.5903614457831325,0.40963855421686746,0.5903614457831325,0.5984126984126984,0.5846478972407014,0.6323641968764893,CREST,2,True
2,Nyanja,guardreasoner,83,83,83,0,0,1.0,0.0,0.0,83,22,0.26506024096385544,0.26506024096385544,0.7349397590361446,0.26506024096385544,0.2871031746031746,0.26937741820303157,0.34339452131925136,GuardReasoner,4,True
2,Occitan,wildguard,98,98,98,0,0,1.0,0.0,0.0,98,98,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Occitan,crest,98,98,98,0,0,1.0,0.0,0.0,98,82,0.8367346938775511,0.8367346938775511,0.16326530612244894,0.8367346938775511,0.8247354497354498,0.8393186735531835,0.8509197736289389,CREST,2,True
2,Occitan,qwen3guard_gen,98,98,98,0,0,1.0,0.0,0.0,98,76,0.7755102040816326,0.7755102040816326,0.22448979591836737,0.7755102040816326,0.7638888888888888,0.7773007078503926,0.7958139710117966,Qwen3Guard,3,True
2,Oriya (Odia),crest,89,89,89,0,0,1.0,0.0,0.0,89,76,0.8539325842696629,0.8539325842696629,0.1460674157303371,0.8539325842696629,0.8405423280423281,0.8573405985774322,0.8662020760280066,CREST,1,True
2,Oriya (Odia),qwen3guard_gen,89,89,89,0,0,1.0,0.0,0.0,89,69,0.7752808988764045,0.7752808988764045,0.2247191011235955,0.7752808988764045,0.726984126984127,0.7823721497308366,0.7888025796957517,Qwen3Guard,2,True
2,Oriya (Odia),guardreasoner,89,89,88,0,1,0.9887640449438202,0.0,0.011235955056179775,89,45,0.5056179775280899,0.5113636363636364,0.4943820224719101,0.5113636363636364,0.49543650793650795,0.5069370849643428,0.5511918885311311,GuardReasoner,3,True
2,Oromo,wildguard,34,34,34,0,0,1.0,0.0,0.0,34,34,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Oromo,xguard,3,3,3,0,0,1.0,0.0,0.0,3,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,X-Guard,1,True
2,Oromo,crest,34,34,34,0,0,1.0,0.0,0.0,34,22,0.6470588235294118,0.6470588235294118,0.3529411764705882,0.6470588235294118,0.5972222222222222,0.6423164273686119,0.6719113812989528,CREST,2,True
2,Pashto,wildguard,71,71,71,0,0,1.0,0.0,0.0,71,70,0.9859154929577465,0.9859154929577465,0.014084507042253502,0.9859154929577465,0.9888888888888889,0.9867118009349144,0.9879982536459172,WildGuard,1,True
2,Pashto,crest,71,71,71,0,0,1.0,0.0,0.0,71,57,0.8028169014084507,0.8028169014084507,0.19718309859154926,0.8028169014084507,0.7583333333333333,0.8078777751646384,0.814144585028201,CREST,2,True
2,Pashto,qwen3guard_gen,71,71,71,0,0,1.0,0.0,0.0,71,40,0.5633802816901409,0.5633802816901409,0.43661971830985913,0.5633802816901409,0.5777777777777778,0.566085878967725,0.6101923124664126,Qwen3Guard,3,True
2,Persian,wildguard,67,67,67,0,0,1.0,0.0,0.0,67,59,0.8805970149253731,0.8805970149253731,0.11940298507462688,0.8805970149253731,0.8805555555555555,0.8802128228252818,0.8924906023488631,WildGuard,1,True
2,Persian,crest,67,67,67,0,0,1.0,0.0,0.0,67,56,0.835820895522388,0.835820895522388,0.16417910447761197,0.835820895522388,0.8277777777777778,0.8383874197263753,0.8508868348416259,CREST,2,True
2,Persian,qwen3guard_gen,67,67,67,0,0,1.0,0.0,0.0,67,53,0.7910447761194029,0.7910447761194029,0.20895522388059706,0.7910447761194029,0.798148148148148,0.7965724085021054,0.813913736151482,Qwen3Guard,3,True
2,Polish,wildguard,71,71,71,0,0,1.0,0.0,0.0,71,70,0.9859154929577465,0.9859154929577465,0.014084507042253502,0.9859154929577465,0.9888888888888889,0.9854715650870198,0.9878742300611278,WildGuard,1,True
2,Polish,qwen3guard_gen,71,71,71,0,0,1.0,0.0,0.0,71,60,0.8450704225352113,0.8450704225352113,0.15492957746478875,0.8450704225352113,0.8361111111111111,0.8476769980781288,0.8590321755511618,Qwen3Guard,2,True
2,Polish,guardreasoner,71,71,69,0,2,0.971830985915493,0.0,0.028169014084507043,71,55,0.7746478873239436,0.7971014492753623,0.22535211267605637,0.7971014492753623,0.799074074074074,0.775712832362567,0.7976637057261072,GuardReasoner,3,True
2,Portuguese,wildguard,71,71,71,0,0,1.0,0.0,0.0,71,70,0.9859154929577465,0.9859154929577465,0.014084507042253502,0.9859154929577465,0.9888888888888889,0.9855143577551679,0.9878785093279426,WildGuard,1,True
2,Portuguese,qwen3guard_gen,71,71,71,0,0,1.0,0.0,0.0,71,57,0.8028169014084507,0.8028169014084507,0.19718309859154926,0.8028169014084507,0.7796296296296297,0.8061871250818542,0.8182347792791818,Qwen3Guard,2,True
2,Portuguese,guardreasoner,71,71,70,0,1,0.9859154929577465,0.0,0.014084507042253521,71,52,0.7323943661971831,0.7428571428571429,0.2676056338028169,0.7428571428571429,0.7324074074074074,0.7290229066909371,0.7565266292934324,GuardReasoner,3,True
2,Punjabi,qwen3guard_gen,82,82,82,0,0,1.0,0.0,0.0,82,67,0.8170731707317073,0.8170731707317073,0.18292682926829273,0.8170731707317073,0.8037037037037037,0.8155509776183364,0.8325397409415988,Qwen3Guard,1,True
2,Punjabi,crest,82,82,82,0,0,1.0,0.0,0.0,82,65,0.7926829268292683,0.7926829268292683,0.20731707317073167,0.7926829268292683,0.7574074074074074,0.7940469801747001,0.8064959355965127,CREST,2,True
2,Punjabi,guardreasoner,82,82,76,0,6,0.926829268292683,0.0,0.07317073170731707,82,48,0.5853658536585366,0.631578947368421,0.41463414634146345,0.631578947368421,0.5638888888888888,0.5859828916178534,0.6102720874787159,GuardReasoner,3,True
2,Romanian,wildguard,68,68,68,0,0,1.0,0.0,0.0,68,68,1.0,1.0,0.0,1.0,1.0,1.0,1.0,WildGuard,1,True
2,Romanian,guardreasoner,68,68,66,0,2,0.9705882352941176,0.0,0.029411764705882353,68,56,0.8235294117647058,0.8484848484848485,0.17647058823529416,0.8484848484848485,0.8268518518518518,0.8250626754763009,0.8373597038716547,GuardReasoner,2,True
2,Romanian,qwen3guard_gen,68,68,68,0,0,1.0,0.0,0.0,68,53,0.7794117647058824,0.7794117647058824,0.22058823529411764,0.7794117647058824,0.7731481481481481,0.7873057458603501,0.8010072630391941,Qwen3Guard,3,True
2,Russian,guardreasoner,68,68,68,0,0,1.0,0.0,0.0,68,57,0.8382352941176471,0.8382352941176471,0.16176470588235292,0.8382352941176471,0.8481481481481481,0.8395533511288065,0.8565261412130986,GuardReasoner,1,True
2,Russian,qwen3guard_gen,68,68,68,0,0,1.0,0.0,0.0,68,53,0.7794117647058824,0.7794117647058824,0.22058823529411764,0.7794117647058824,0.7833333333333333,0.7811082599771296,0.8024245514879091,Qwen3Guard,2,True
2,Russian,crest,68,68,68,0,0,1.0,0.0,0.0,68,51,0.75,0.75,0.25,0.75,0.7333333333333333,0.7538165853531719,0.7720483252019839,CREST,3,True
2,Serbian,guardreasoner,65,65,65,0,0,1.0,0.0,0.0,65,56,0.8615384615384616,0.8615384615384616,0.1384615384615384,0.8615384615384616,0.8824074074074074,0.8586656226507846,0.879271120669637,GuardReasoner,1,True
